frame_idx,time_s,pos_m,lwrist_pos_m,rwrist_pos_m,px_per_m,selection_mode,lwrist_x,lwrist_y,rwrist_x,rwrist_y,lshoulder_x,lshoulder_y,rshoulder_x,rshoulder_y
263,2.191666666666667,793.0,,635.90185546875,1.0,auto,,,635.90185546875,1687.2685546875,924.9010009765625,1707.189453125,793.42724609375,1706.01708984375
268,2.2333333333333334,795.0,828.7225341796875,633.381591796875,1.0,auto,828.7225341796875,1521.346435546875,633.381591796875,1644.028076171875,929.4212646484375,1670.70556640625,794.4012451171875,1667.4580078125
269,2.2416666666666667,796.0,838.1334228515625,643.87158203125,1.0,auto,838.1334228515625,1630.8271484375,643.87158203125,1629.965576171875,930.9285888671875,1651.27587890625,798.12646484375,1655.422607421875
271,2.2583333333333333,802.0,869.3192138671875,661.997314453125,1.0,auto,869.3192138671875,1510.464111328125,661.997314453125,1616.56591796875,928.273193359375,1641.03662109375,805.5147705078125,1641.009765625
272,2.2666666666666666,805.0,862.984619140625,660.72998046875,1.0,auto,862.984619140625,1506.89599609375,660.72998046875,1614.271484375,931.32373046875,1634.724853515625,805.368408203125,1634.35009765625
273,2.275,808.0,670.08251953125,,1.0,auto,670.08251953125,1593.20166015625,,,920.3980712890625,1626.67919921875,819.72900390625,1628.59130859375
274,2.283333333333333,810.0,866.08642578125,595.1953125,1.0,auto,866.08642578125,1479.7890625,595.1953125,1580.6318359375,926.64599609375,1630.617431640625,803.801025390625,1621.244140625
275,2.2916666666666665,812.0,880.619873046875,639.9837646484375,1.0,auto,880.619873046875,1602.795654296875,639.9837646484375,1559.72998046875,939.354248046875,1584.395263671875,816.087158203125,1582.1376953125
276,2.3,1578.0,1627.9019775390625,1482.2044677734375,1.0,auto,1627.9019775390625,1662.0142822265625,1482.2044677734375,1633.8109130859375,1617.8763427734375,1608.469482421875,1535.673828125,1616.599609375
277,2.308333333333333,814.0,862.047119140625,674.93115234375,1.0,auto,862.047119140625,1422.27099609375,674.93115234375,1562.13818359375,936.668701171875,1593.60400390625,815.865966796875,1583.74658203125
278,2.316666666666667,1576.0,1627.3927001953125,1483.5040283203125,1.0,auto,1627.3927001953125,1646.5819091796875,1483.5040283203125,1620.317626953125,1617.74658203125,1592.893310546875,1536.0693359375,1600.2342529296875
279,2.325,814.0,853.468505859375,665.68310546875,1.0,auto,853.468505859375,1540.728271484375,665.68310546875,1552.861083984375,942.104736328125,1571.5234375,805.20703125,1572.5791015625
280,2.3333333333333335,814.0,884.2679443359375,688.7813720703125,1.0,auto,884.2679443359375,1569.5595703125,688.7813720703125,1551.283935546875,944.8702392578125,1552.960693359375,813.344482421875,1565.338134765625
281,2.341666666666667,1574.0,1621.912109375,1485.111572265625,1.0,auto,1621.912109375,1623.616943359375,1485.111572265625,1600.262939453125,1616.7548828125,1569.0457763671875,1535.11083984375,1577.727783203125
282,2.35,813.0,864.8858642578125,684.3948974609375,1.0,auto,864.8858642578125,1534.985107421875,684.3948974609375,1536.483154296875,946.6060791015625,1549.049560546875,809.1513671875,1549.012939453125
283,2.3583333333333334,815.0,865.3055419921875,655.728271484375,1.0,auto,865.3055419921875,1532.72998046875,655.728271484375,1515.484130859375,944.7830810546875,1531.796875,805.7060546875,1538.32958984375
284,2.3666666666666667,808.0,846.0185546875,,1.0,auto,846.0185546875,1475.70361328125,,,917.0032958984375,1528.60595703125,835.05908203125,1513.5341796875
285,2.375,809.0,879.40380859375,668.1824951171875,1.0,auto,879.40380859375,1389.107421875,668.1824951171875,1494.410888671875,930.534423828125,1537.74169921875,825.84228515625,1516.305908203125
286,2.3833333333333333,813.0,901.40380859375,684.2490234375,1.0,auto,901.40380859375,1526.68017578125,684.2490234375,1499.6993408203125,947.5875244140625,1507.631591796875,812.28515625,1518.1214599609375
287,2.3916666666666666,1568.0,1623.7413330078125,1482.6104736328125,1.0,auto,1623.7413330078125,1576.55224609375,1482.6104736328125,1552.9332275390625,1614.4552001953125,1526.958740234375,1533.9488525390625,1533.7630615234375
288,2.4,1566.0,1622.14794921875,1481.4249267578125,1.0,auto,1622.14794921875,1569.781494140625,1481.4249267578125,1545.9810791015625,1614.11669921875,1519.241943359375,1530.6451416015625,1525.896728515625
289,2.408333333333333,813.0,891.9360961914062,663.9690551757812,1.0,auto,891.9360961914062,1464.4658203125,663.9690551757812,1461.672607421875,932.4183959960938,1503.634765625,814.9882202148438,1492.088134765625
290,2.4166666666666665,813.0,857.5582275390625,681.4049072265625,1.0,auto,857.5582275390625,1465.593994140625,681.4049072265625,1466.449951171875,940.7794189453125,1480.5634765625,809.580810546875,1482.294189453125
291,2.425,811.0,925.5291748046875,679.583251953125,1.0,auto,925.5291748046875,1473.277099609375,679.583251953125,1453.38330078125,922.2822265625,1504.43701171875,814.536865234375,1477.792236328125
292,2.433333333333333,811.0,892.68017578125,677.678466796875,1.0,auto,892.68017578125,1473.904052734375,677.678466796875,1451.796142578125,938.6259765625,1444.68408203125,806.240966796875,1448.546630859375
293,2.441666666666667,812.0,821.9908447265625,672.46875,1.0,auto,821.9908447265625,1297.627197265625,672.46875,1441.8212890625,933.2708740234375,1476.822509765625,818.5357666015625,1461.62548828125
294,2.45,812.0,913.3923950195312,674.6325073242188,1.0,auto,913.3923950195312,1460.429443359375,674.6325073242188,1434.01904296875,935.0178833007812,1439.15673828125,814.8212280273438,1440.2880859375
295,2.4583333333333335,814.0,864.846435546875,675.162353515625,1.0,auto,864.846435546875,1432.179931640625,675.162353515625,1425.0751953125,942.3349609375,1434.46533203125,804.07177734375,1435.54248046875
296,2.466666666666667,809.0,824.6871337890625,674.2774658203125,1.0,auto,824.6871337890625,1324.411376953125,674.2774658203125,1416.43798828125,937.1728515625,1429.811279296875,810.525146484375,1424.4814453125
297,2.475,805.0,909.97900390625,657.5733642578125,1.0,auto,909.97900390625,1437.2578125,657.5733642578125,1413.0537109375,922.7724609375,1453.16455078125,811.15625,1430.53759765625
298,2.4833333333333334,804.0,826.6192626953125,663.321044921875,1.0,auto,826.6192626953125,1375.4462890625,663.321044921875,1398.0322265625,931.597412109375,1413.899658203125,797.193603515625,1409.2420654296875
299,2.4916666666666667,802.0,847.528564453125,644.3160400390625,1.0,auto,847.528564453125,1397.054443359375,644.3160400390625,1384.61083984375,930.6883544921875,1416.3828125,791.921630859375,1407.3070068359375
303,2.525,800.0,876.2979736328125,658.162841796875,1.0,auto,876.2979736328125,1391.6038818359375,658.162841796875,1359.9713134765625,926.914306640625,1379.676513671875,790.109130859375,1372.9769287109375
304,2.533333333333333,802.0,872.98876953125,664.5308837890625,1.0,auto,872.98876953125,1375.5810546875,664.5308837890625,1341.457275390625,926.1927490234375,1364.3907470703125,795.951171875,1354.504638671875
305,2.5416666666666665,803.0,872.96240234375,664.9432373046875,1.0,auto,872.96240234375,1368.907470703125,664.9432373046875,1344.078369140625,930.724365234375,1356.98828125,790.12841796875,1351.896728515625
306,2.55,798.0,847.8743896484375,640.8193359375,1.0,auto,847.8743896484375,1343.7476806640625,640.8193359375,1327.5323486328125,922.98779296875,1343.28076171875,786.234130859375,1345.525146484375
307,2.558333333333333,786.0,898.6484375,634.48486328125,1.0,auto,898.6484375,1355.4560546875,634.48486328125,1323.62060546875,911.144287109375,1367.4794921875,791.1002197265625,1350.4228515625
308,2.566666666666667,779.0,865.349853515625,649.8896484375,1.0,auto,865.349853515625,1334.4249267578125,649.8896484375,1313.455810546875,905.734375,1343.5040283203125,772.79931640625,1325.0333251953125
309,2.575,766.0,782.766357421875,626.544189453125,1.0,auto,782.766357421875,1146.855224609375,626.544189453125,1307.492919921875,886.98193359375,1349.47119140625,764.970703125,1326.36376953125
310,2.5833333333333335,752.0,827.9088134765625,595.5982666015625,1.0,auto,827.9088134765625,1319.91552734375,595.5982666015625,1286.53369140625,880.6435546875,1314.6796875,749.450439453125,1308.556396484375
311,2.591666666666667,741.0,821.970947265625,597.9998779296875,1.0,auto,821.970947265625,1316.20361328125,597.9998779296875,1293.937744140625,864.96533203125,1344.275634765625,762.201171875,1314.5625
312,2.6,734.0,865.2908935546875,579.0703125,1.0,auto,865.2908935546875,1316.18798828125,579.0703125,1284.815185546875,864.9599609375,1334.11865234375,733.4852294921875,1306.046875
313,2.6083333333333334,732.0,780.5474853515625,588.7398681640625,1.0,auto,780.5474853515625,1245.0032958984375,588.7398681640625,1280.8095703125,857.7626953125,1312.205078125,730.386962890625,1292.623291015625
314,2.6166666666666667,724.0,617.451416015625,571.897705078125,1.0,auto,617.451416015625,1265.64111328125,571.897705078125,1272.659423828125,852.0107421875,1309.9541015625,729.3236083984375,1289.32080078125
315,2.625,726.0,823.533935546875,588.295166015625,1.0,auto,823.533935546875,1291.1337890625,588.295166015625,1261.576171875,859.779541015625,1278.11376953125,736.852783203125,1261.07080078125
316,2.6333333333333333,726.0,808.1494140625,578.023681640625,1.0,auto,808.1494140625,1291.119140625,578.023681640625,1256.40966796875,853.424072265625,1276.99755859375,721.5968017578125,1271.843994140625
317,2.6416666666666666,725.0,810.3240966796875,592.3934326171875,1.0,auto,810.3240966796875,1271.1666259765625,592.3934326171875,1247.8397216796875,849.8621826171875,1275.8404541015625,715.0087890625,1264.03271484375
318,2.65,727.0,775.5137939453125,579.70556640625,1.0,auto,775.5137939453125,1252.2685546875,579.70556640625,1230.782958984375,852.7767333984375,1255.766845703125,714.817626953125,1255.4825439453125
319,2.658333333333333,729.0,758.423583984375,592.3245849609375,1.0,auto,758.423583984375,1226.1220703125,592.3245849609375,1231.568359375,858.978759765625,1260.05615234375,715.5546875,1252.69091796875
320,2.6666666666666665,728.283203125,768.364990234375,594.006591796875,1.0,auto,768.081787109375,1205.2637939453125,593.723388671875,1224.88623046875,852.24365234375,1273.505859375,715.958984375,1255.1285400390625
321,2.675,732.56640625,760.236572265625,589.5030517578125,1.0,auto,759.670166015625,1232.478515625,588.9366455078125,1220.82177734375,857.148681640625,1258.7139892578125,720.756103515625,1251.9737548828125
322,2.683333333333333,736.56640625,852.6845703125,577.8731689453125,1.0,auto,852.1181640625,1232.261474609375,577.3067626953125,1219.7208251953125,855.1689453125,1282.1221923828125,722.997802734375,1255.0438232421875
323,2.691666666666667,733.56640625,755.598388671875,591.75439453125,1.0,auto,755.031982421875,1207.388916015625,591.18798828125,1224.759033203125,860.958251953125,1252.569091796875,743.3541259765625,1233.5107421875
324,2.7,739.6392822265625,795.1773681640625,591.40283203125,1.0,auto,797.5380859375,1240.510498046875,593.7635498046875,1222.30224609375,870.970703125,1244.46142578125,731.843994140625,1232.666259765625
325,2.7083333333333335,737.712158203125,833.985595703125,598.4376220703125,1.0,auto,839.2734375,1249.710693359375,603.7254638671875,1221.6083984375,866.130615234375,1265.169189453125,751.3499755859375,1243.25341796875
326,2.716666666666667,738.712158203125,852.568359375,588.442138671875,1.0,auto,857.856201171875,1248.15771484375,593.72998046875,1210.2626953125,865.8480224609375,1262.224609375,743.7783203125,1234.643798828125
327,2.725,748.712158203125,774.9537353515625,594.367431640625,1.0,auto,780.2415771484375,1210.98486328125,599.6552734375,1203.268310546875,874.4254150390625,1238.86865234375,742.026611328125,1230.275146484375
328,2.7333333333333334,747.712158203125,663.671875,596.94091796875,1.0,auto,668.959716796875,1204.90576171875,602.228759765625,1208.540283203125,868.47265625,1248.911865234375,758.90380859375,1226.030029296875
329,2.7416666666666667,754.3159790039062,767.5173950195312,853.3796997070312,1.0,auto,776.201416015625,1124.952880859375,862.063720703125,1194.164306640625,779.364013671875,1245.5068359375,751.76513671875,1228.748046875
330,2.75,755.2717895507812,770.2794799804688,615.3515014648438,1.0,auto,782.0076904296875,1198.3270263671875,627.0797119140625,1202.6229248046875,887.2232666015625,1240.4573974609375,755.0166015625,1225.77294921875
331,2.7583333333333333,753.2276000976562,729.398681640625,614.570068359375,1.0,auto,744.1710815429688,1167.19775390625,629.3424682617188,1207.693115234375,884.0247192382812,1238.384521484375,784.5241088867188,1217.95068359375
332,2.7666666666666666,757.2276000976562,699.7919311523438,620.5535278320312,1.0,auto,714.5643310546875,1201.059326171875,635.325927734375,1206.2978515625,884.687744140625,1224.70361328125,803.2843017578125,1214.060546875
333,2.775,762.2276000976562,788.4614868164062,614.3466186523438,1.0,auto,803.23388671875,1166.9814453125,629.1190185546875,1203.652099609375,892.752197265625,1251.025390625,777.6925048828125,1229.2705078125
334,2.783333333333333,761.3635864257812,873.0061645507812,618.8677368164062,1.0,auto,891.642578125,1246.61865234375,637.504150390625,1203.707275390625,896.5792236328125,1269.865234375,781.4501953125,1229.8955078125
335,2.7916666666666665,763.0143432617188,680.3627319335938,622.3700561523438,1.0,auto,701.348388671875,1922.9189453125,643.355712890625,1204.955078125,894.413330078125,1226.346435546875,792.524169921875,1216.036865234375
336,2.8,764.2285766601562,830.1849975585938,620.9744262695312,1.0,auto,853.9564208984375,1219.0390625,644.745849609375,1196.0751953125,899.392578125,1233.190185546875,793.625244140625,1215.93994140625
337,2.808333333333333,767.3577270507812,630.2471313476562,810.4469604492188,1.0,auto,655.889404296875,1201.55908203125,836.0892333984375,1103.8984375,881.6005859375,1234.525390625,818.8389892578125,1218.78271484375
338,2.816666666666667,764.3281860351562,886.9437866210938,617.1370239257812,1.0,auto,913.6156005859375,1230.88916015625,643.808837890625,1201.98486328125,918.2664794921875,1249.11474609375,783.88427734375,1222.7373046875
339,2.825,766.7781372070312,665.9320678710938,627.3604125976562,1.0,auto,693.1539306640625,1200.618896484375,654.582275390625,1203.633544921875,907.263671875,1245.426025390625,803.515869140625,1224.755615234375
340,2.8333333333333335,771.0737915039062,790.4484252929688,621.8457641601562,1.0,auto,818.3746337890625,1191.83740234375,649.77197265625,1171.814697265625,917.5831298828125,1220.580322265625,791.0089111328125,1211.2689208984375
341,2.841666666666667,770.9518432617188,770.0709838867188,629.5022583007812,1.0,auto,798.119140625,1167.48388671875,657.5504150390625,1188.664306640625,916.2880859375,1226.3603515625,794.72802734375,1212.311767578125
342,2.85,770.8298950195312,791.5501098632812,628.4970092773438,1.0,auto,819.72021484375,1186.3240966796875,656.6671142578125,1177.7967529296875,921.43994140625,1229.322021484375,794.182861328125,1211.96875
343,2.8583333333333334,772.8298950195312,771.4152221679688,625.0552368164062,1.0,auto,799.5853271484375,1154.71728515625,653.225341796875,1190.4381103515625,914.783203125,1238.288818359375,791.6199951171875,1210.423828125
344,2.8666666666666667,767.8298950195312,876.1159057617188,616.7261352539062,1.0,auto,904.2860107421875,1228.3642578125,644.896240234375,1189.307861328125,915.41015625,1243.081298828125,790.7958984375,1218.774169921875
345,2.875,765.8298950195312,852.5116577148438,630.0320434570312,1.0,auto,880.6817626953125,1199.96240234375,658.2021484375,1186.4013671875,908.783447265625,1246.7666015625,793.125732421875,1220.493896484375
346,2.8833333333333333,765.8298950195312,769.3123168945312,621.5496215820312,1.0,auto,797.482421875,1165.1708984375,649.7197265625,1185.3603515625,910.6669921875,1243.0341796875,798.41845703125,1220.15869140625
347,2.8916666666666666,768.8298950195312,766.85546875,612.532470703125,1.0,auto,795.0255737304688,1164.57958984375,640.7025756835938,1182.4146728515625,916.9774780273438,1245.15087890625,791.9769897460938,1217.1229248046875
348,2.9,769.8298950195312,827.1229858398438,612.8320922851562,1.0,auto,855.2930908203125,1210.204833984375,641.002197265625,1184.600341796875,913.978271484375,1212.27197265625,789.519775390625,1202.0791015625
349,2.908333333333333,768.8298950195312,769.9483032226562,608.9776000976562,1.0,auto,798.118408203125,1107.866943359375,637.147705078125,1182.634765625,913.61279296875,1246.419189453125,797.39404296875,1219.11767578125
350,2.9166666666666665,768.8298950195312,797.1672973632812,630.7639770507812,1.0,auto,825.33740234375,1169.39599609375,658.93408203125,1189.74267578125,914.75048828125,1241.105712890625,789.0489501953125,1210.365478515625
351,2.925,767.8298950195312,842.6420288085938,615.1032104492188,1.0,auto,870.8121337890625,1214.091796875,643.2733154296875,1182.48095703125,918.862060546875,1236.14990234375,786.9755859375,1211.5965576171875
352,2.933333333333333,764.8298950195312,763.0098266601562,611.1563110351562,1.0,auto,791.179931640625,1061.31689453125,639.326416015625,1180.90673828125,909.7138671875,1241.713134765625,788.35009765625,1212.868896484375
353,2.941666666666667,763.8298950195312,849.1716918945312,603.2479858398438,1.0,auto,877.341796875,1219.331787109375,631.4180908203125,1181.37646484375,911.3709716796875,1235.43212890625,783.1612548828125,1208.98779296875
354,2.95,757.8298950195312,757.8591918945312,608.2167358398438,1.0,auto,786.029296875,1028.96826171875,636.3868408203125,1187.1932373046875,892.31298828125,1256.6748046875,789.5157470703125,1217.714599609375
355,2.9583333333333335,756.8298950195312,787.2263793945312,601.7714233398438,1.0,auto,815.396484375,1116.385986328125,629.9415283203125,1160.4296875,897.516357421875,1231.691650390625,772.3282470703125,1210.3492431640625
356,2.966666666666667,751.8298950195312,805.4633178710938,606.3584594726562,1.0,auto,833.6334228515625,1178.078857421875,634.528564453125,1183.29296875,889.822509765625,1248.7666015625,789.519287109375,1223.108642578125
357,2.975,742.8298950195312,726.4321899414062,582.2244262695312,1.0,auto,754.602294921875,1151.97998046875,610.39453125,1187.80419921875,879.8604736328125,1248.640869140625,783.845947265625,1222.626953125
358,2.9833333333333334,737.8298950195312,604.4868774414062,612.4058227539062,1.0,auto,632.656982421875,1186.83837890625,640.575927734375,1173.87255859375,857.1710205078125,1237.8583984375,790.4664306640625,1214.0478515625
359,2.9916666666666667,727.8298950195312,851.3745727539062,584.6622924804688,1.0,auto,879.544677734375,1215.4478759765625,612.8323974609375,1183.4635009765625,869.214111328125,1244.058837890625,750.0928955078125,1214.705322265625
360,3.0,720.8298950195312,810.00390625,579.513916015625,1.0,auto,838.1740112304688,1105.7021484375,607.6840209960938,1182.0377197265625,860.7028198242188,1263.66650390625,750.4784545898438,1222.51220703125
361,3.0083333333333333,720.6979370117188,799.3558959960938,566.1676635742188,1.0,auto,821.657958984375,1222.0498046875,588.4697265625,1184.119140625,850.451904296875,1231.89892578125,752.1083984375,1193.8017578125
362,3.0166666666666666,722.5659790039062,796.8696899414062,573.3491821289062,1.0,auto,813.3037109375,1209.1231689453125,589.783203125,1176.207275390625,857.93896484375,1228.3697509765625,733.31005859375,1203.9140625
363,3.025,714.5659790039062,785.1326293945312,555.8549194335938,1.0,auto,801.566650390625,1213.717529296875,572.2889404296875,1179.182861328125,854.427001953125,1236.765869140625,724.6932373046875,1206.791259765625
364,3.033333333333333,706.5659790039062,784.5764770507812,559.1128540039062,1.0,auto,801.010498046875,1152.0731201171875,575.546875,1177.645263671875,836.306884765625,1248.74072265625,714.962646484375,1212.13330078125
365,3.0416666666666665,699.5659790039062,784.5146484375,552.3448486328125,1.0,auto,800.9486694335938,1202.1591796875,568.7788696289062,1178.1190185546875,837.9513549804688,1231.76953125,711.0529174804688,1205.847412109375
366,3.05,688.5659790039062,807.2611083984375,543.399169921875,1.0,auto,823.6951293945312,1219.9189453125,559.8331909179688,1182.979736328125,821.4133911132812,1234.1666259765625,699.8506469726562,1208.2271728515625
367,3.058333333333333,684.5659790039062,786.5337524414062,508.07843017578125,1.0,auto,802.9677734375,1219.714111328125,524.512451171875,1147.3297119140625,806.6246337890625,1233.921630859375,679.821044921875,1206.387451171875
368,3.066666666666667,674.5659790039062,743.8574829101562,531.2860717773438,1.0,auto,760.29150390625,1141.7965087890625,547.7200927734375,1178.814697265625,809.829345703125,1238.3897705078125,683.126708984375,1210.5069580078125
369,3.075,666.5659790039062,773.9151000976562,512.9802856445312,1.0,auto,790.34912109375,1218.3291015625,529.414306640625,1171.580322265625,791.369873046875,1212.0185546875,664.3568115234375,1202.90234375
370,3.0833333333333335,657.5659790039062,684.9237670898438,505.83416748046875,1.0,auto,701.3577880859375,1176.414794921875,522.2681884765625,1172.1871337890625,796.185546875,1220.1295166015625,671.1468505859375,1200.084716796875
