frame_idx,time_s,pos_m,lwrist_pos_m,rwrist_pos_m,px_per_m,selection_mode,lwrist_x,lwrist_y,rwrist_x,rwrist_y,lshoulder_x,lshoulder_y,rshoulder_x,rshoulder_y
13,0.21666666666666667,295.0,307.2606506347656,292.1533203125,1.0,auto,307.2606506347656,897.5750122070312,292.1533203125,896.7425537109375,309.55438232421875,868.9882202148438,285.7457275390625,867.333740234375
14,0.23333333333333334,308.0,321.0570373535156,306.5957336425781,1.0,auto,321.0570373535156,898.3946533203125,306.5957336425781,897.7029418945312,322.819091796875,870.1443481445312,298.8867492675781,868.3385009765625
15,0.25,321.0,334.14727783203125,319.9538269042969,1.0,auto,334.14727783203125,899.7058715820312,319.9538269042969,899.3976440429688,335.47076416015625,870.2151489257812,311.80511474609375,869.12939453125
16,0.26666666666666666,334.0,346.080810546875,332.14141845703125,1.0,auto,346.080810546875,899.5924682617188,332.14141845703125,898.6041870117188,348.68524169921875,871.5509643554688,324.87322998046875,869.4449462890625
17,0.2833333333333333,347.0,358.90313720703125,345.5487060546875,1.0,auto,358.90313720703125,900.0592041015625,345.5487060546875,898.8555297851562,361.38177490234375,871.938720703125,337.77398681640625,869.8305053710938
18,0.3,360.0,371.47772216796875,357.8023986816406,1.0,auto,371.47772216796875,899.818115234375,357.8023986816406,899.3507690429688,374.06988525390625,872.4248657226562,350.2835998535156,870.4571533203125
19,0.31666666666666665,372.0,384.2627868652344,369.9678955078125,1.0,auto,384.2627868652344,901.0565795898438,369.9678955078125,901.0513916015625,385.937744140625,871.9256591796875,362.93572998046875,870.7833251953125
20,0.3333333333333333,385.0,397.09765625,382.54815673828125,1.0,auto,397.09765625,900.6459350585938,382.54815673828125,900.2713623046875,398.4110107421875,872.385498046875,375.1681213378906,870.567626953125
21,0.35,397.0,409.2090148925781,394.2816162109375,1.0,auto,409.2090148925781,901.2704467773438,394.2816162109375,901.0203857421875,411.23883056640625,872.0609130859375,388.04656982421875,870.641845703125
22,0.36666666666666664,410.0,421.88958740234375,407.28656005859375,1.0,auto,421.88958740234375,900.9700317382812,407.28656005859375,901.3112182617188,423.9018859863281,872.1517333984375,400.70355224609375,870.6851196289062
23,0.38333333333333336,423.0,435.1060791015625,419.567138671875,1.0,auto,435.1060791015625,901.8236694335938,419.567138671875,901.4984130859375,436.7999267578125,872.4512939453125,413.80902099609375,871.0787353515625
24,0.4,435.0,446.9561767578125,432.6087646484375,1.0,auto,446.9561767578125,901.83203125,432.6087646484375,901.6871337890625,448.654052734375,872.480224609375,425.7701110839844,871.3419799804688
25,0.4166666666666667,447.0,458.57025146484375,444.34039306640625,1.0,auto,458.57025146484375,901.9010009765625,444.34039306640625,901.75732421875,460.13970947265625,873.112548828125,437.4559326171875,871.7008666992188
26,0.43333333333333335,458.0,470.08599853515625,455.3597412109375,1.0,auto,470.08599853515625,902.3917236328125,455.3597412109375,901.6404418945312,471.89385986328125,873.5751342773438,449.18634033203125,872.4397583007812
27,0.45,470.0,481.541015625,467.40673828125,1.0,auto,481.541015625,902.784423828125,467.40673828125,902.5037841796875,483.52069091796875,873.556640625,460.7843017578125,872.5835571289062
28,0.4666666666666667,482.0,493.878662109375,479.6639404296875,1.0,auto,493.878662109375,902.0932006835938,479.6639404296875,900.8198852539062,495.3936767578125,873.3470458984375,473.0870361328125,872.1563110351562
29,0.48333333333333334,495.0,506.31402587890625,491.121337890625,1.0,auto,506.31402587890625,901.8228759765625,491.121337890625,901.11767578125,508.45794677734375,873.7139282226562,485.54949951171875,871.7734985351562
30,0.5,508.0,519.374755859375,504.272216796875,1.0,auto,519.374755859375,901.857666015625,504.272216796875,902.3538208007812,521.3211669921875,873.3985595703125,498.49017333984375,872.0468139648438
31,0.5166666666666667,521.0,532.6429443359375,515.8369750976562,1.0,auto,532.6429443359375,901.423583984375,515.8369750976562,901.7848510742188,534.7031860351562,872.7258911132812,511.7999267578125,871.7499389648438
32,0.5333333333333333,533.0,545.671630859375,526.8759765625,1.0,auto,545.671630859375,901.4625244140625,526.8759765625,901.9093627929688,546.6637573242188,872.63818359375,524.5608520507812,871.690673828125
33,0.55,546.0,558.063232421875,538.0213623046875,1.0,auto,558.063232421875,902.180908203125,538.0213623046875,902.7891235351562,559.52880859375,873.0726318359375,537.1080322265625,872.4530639648438
34,0.5666666666666667,559.0,570.3795166015625,548.9012451171875,1.0,auto,570.3795166015625,901.87255859375,548.9012451171875,903.2630004882812,571.98046875,873.2380981445312,549.4025268554688,872.1860961914062
35,0.5833333333333334,571.0,582.8975830078125,560.6423950195312,1.0,auto,582.8975830078125,901.512451171875,560.6423950195312,902.5026245117188,584.6441040039062,873.5223388671875,561.9140014648438,872.4421997070312
36,0.6,584.0,595.7210693359375,573.3369140625,1.0,auto,595.7210693359375,901.0725708007812,573.3369140625,902.309326171875,597.3560180664062,873.0158081054688,574.7101440429688,872.12060546875
37,0.6166666666666667,598.0,609.1232299804688,586.48779296875,1.0,auto,609.1232299804688,901.3042602539062,586.48779296875,902.0571899414062,610.6337280273438,873.0496826171875,588.115966796875,872.1067504882812
38,0.6333333333333333,611.0,622.5635986328125,599.3368530273438,1.0,auto,622.5635986328125,900.697265625,599.3368530273438,902.433349609375,624.1649169921875,872.9594116210938,601.4114990234375,872.4876708984375
39,0.65,625.0,636.7377319335938,613.9004516601562,1.0,auto,636.7377319335938,900.4216918945312,613.9004516601562,901.7208251953125,638.059326171875,872.0980224609375,615.3998413085938,871.88623046875
40,0.6666666666666666,638.0,649.7933349609375,626.7520751953125,1.0,auto,649.7933349609375,900.1373291015625,626.7520751953125,901.8015747070312,651.0201416015625,871.951904296875,628.398681640625,871.9644775390625
41,0.6833333333333333,651.0,662.1948852539062,637.8633422851562,1.0,auto,662.1948852539062,900.2998046875,637.8633422851562,900.8013916015625,663.6470947265625,872.3906860351562,641.0169677734375,871.6336669921875
42,0.7,663.0,674.554443359375,650.6666870117188,1.0,auto,674.554443359375,900.3204956054688,650.6666870117188,901.8908081054688,675.9022216796875,872.2167358398438,653.5374755859375,871.9927978515625
43,0.7166666666666667,676.0,686.9022216796875,663.2200927734375,1.0,auto,686.9022216796875,899.9170532226562,663.2200927734375,901.5089111328125,688.1675415039062,871.98974609375,665.906494140625,871.8815307617188
44,0.7333333333333333,688.0,699.5892333984375,675.8580932617188,1.0,auto,699.5892333984375,899.73193359375,675.8580932617188,900.9639892578125,700.8983154296875,871.961181640625,678.2640991210938,871.6813354492188
45,0.75,701.0,712.3739013671875,688.389892578125,1.0,auto,712.3739013671875,899.6987915039062,688.389892578125,901.3280639648438,713.7573852539062,872.5390014648438,691.1636962890625,872.02490234375
46,0.7666666666666667,714.0,725.9320678710938,701.3887939453125,1.0,auto,725.9320678710938,900.0709838867188,701.3887939453125,901.5341186523438,726.4024047851562,872.2928466796875,704.38330078125,872.1665649414062
47,0.7833333333333333,728.0,739.1259155273438,714.9359741210938,1.0,auto,739.1259155273438,899.995361328125,714.9359741210938,901.2716674804688,740.0841674804688,872.28857421875,717.8302612304688,872.0034790039062
48,0.8,741.0,752.4508666992188,728.6519775390625,1.0,auto,752.4508666992188,900.7274169921875,728.6519775390625,901.2113647460938,753.8204345703125,872.4512939453125,731.4791259765625,872.49755859375
49,0.8166666666666667,755.0,766.799560546875,742.4451293945312,1.0,auto,766.799560546875,900.6280517578125,742.4451293945312,902.3331298828125,767.1126098632812,873.1630249023438,744.9973754882812,873.10107421875
50,0.8333333333333334,769.0,780.8214721679688,755.6904296875,1.0,auto,780.8214721679688,900.8856811523438,755.6904296875,901.9517822265625,781.7439575195312,873.5715942382812,759.1146850585938,873.46240234375
51,0.85,784.0,795.2311401367188,770.7897338867188,1.0,auto,795.2311401367188,901.2664184570312,770.7897338867188,902.6825561523438,796.0838623046875,874.0660400390625,773.76904296875,873.96533203125
52,0.8666666666666667,799.0,810.8550415039062,786.4268188476562,1.0,auto,810.8550415039062,901.101318359375,786.4268188476562,902.2034301757812,811.890625,874.574462890625,789.2876586914062,874.3334350585938
53,0.8833333333333333,816.0,827.935302734375,803.2918090820312,1.0,auto,827.935302734375,900.795166015625,803.2918090820312,901.4385986328125,829.049560546875,874.379638671875,806.277099609375,874.0594482421875
54,0.9,834.0,844.8876342773438,821.264892578125,1.0,auto,844.8876342773438,901.7967529296875,821.264892578125,902.4689331054688,845.662353515625,873.3508911132812,823.9918823242188,873.8753662109375
56,0.9333333333333333,869.0,880.3975830078125,856.8331909179688,1.0,auto,880.3975830078125,901.5068969726562,856.8331909179688,902.0791015625,881.17919921875,874.3776245117188,859.390625,874.0785522460938
57,0.95,885.0,896.673095703125,873.3631591796875,1.0,auto,896.673095703125,901.7313842773438,873.3631591796875,903.4479370117188,896.6732177734375,875.06787109375,875.167236328125,875.2363891601562
58,0.9666666666666667,898.0,909.6038208007812,886.7142944335938,1.0,auto,909.6038208007812,902.6929321289062,886.7142944335938,905.12109375,910.0960693359375,876.3383178710938,888.4489135742188,876.171142578125
59,0.9833333333333333,909.0,920.4160766601562,897.0294799804688,1.0,auto,920.4160766601562,904.0355834960938,897.0294799804688,905.88525390625,920.381103515625,877.0281372070312,898.9957275390625,876.8533935546875
60,1.0,917.0,928.6744384765625,908.4031982421875,1.0,auto,928.6744384765625,905.7626342773438,908.4031982421875,906.6968994140625,929.0533447265625,877.5665283203125,907.1131591796875,878.49560546875
61,1.0166666666666666,924.0,935.197509765625,915.4940795898438,1.0,auto,935.197509765625,906.9929809570312,915.4940795898438,907.4028930664062,935.166748046875,878.9161987304688,913.99755859375,880.1620483398438
62,1.0333333333333334,930.0,941.10693359375,920.7202758789062,1.0,auto,941.10693359375,908.726806640625,920.7202758789062,909.98583984375,941.462890625,881.482177734375,919.857177734375,881.8525390625
63,1.05,936.0,947.0513305664062,925.8589477539062,1.0,auto,947.0513305664062,910.73583984375,925.8589477539062,912.1157836914062,947.3314819335938,882.8421630859375,925.2587890625,883.8033447265625
64,1.0666666666666667,943.0,954.07666015625,934.8568115234375,1.0,auto,954.07666015625,911.9916381835938,934.8568115234375,913.8299560546875,954.423828125,884.4387817382812,933.0917358398438,885.1385498046875
65,1.0833333333333333,952.0,962.7467041015625,942.2742919921875,1.0,auto,962.7467041015625,913.509765625,942.2742919921875,915.3324584960938,962.8985595703125,885.5284423828125,941.2631225585938,886.4778442382812
66,1.1,960.0,970.837158203125,949.9962158203125,1.0,auto,970.837158203125,914.84716796875,949.9962158203125,916.614990234375,970.7425537109375,885.94775390625,949.2598266601562,887.7472534179688
67,1.1166666666666667,968.0,978.5455322265625,960.6978759765625,1.0,auto,978.5455322265625,916.4263305664062,960.6978759765625,918.005615234375,978.896728515625,888.8484497070312,957.6239013671875,889.6026611328125
68,1.1333333333333333,976.0,987.0015869140625,967.07666015625,1.0,auto,987.0015869140625,917.817626953125,967.07666015625,920.34033203125,987.2099609375,889.4647216796875,965.369384765625,890.1546630859375
69,1.15,984.0,995.195068359375,975.1627197265625,1.0,auto,995.195068359375,919.2649536132812,975.1627197265625,921.4530639648438,996.026123046875,891.7511596679688,973.80615234375,891.8401489257812
70,1.1666666666666667,992.0,1003.205810546875,987.8355712890625,1.0,auto,1003.205810546875,920.5756225585938,987.8355712890625,921.8273315429688,1004.046142578125,893.3778076171875,982.3243408203125,893.1075439453125
71,1.1833333333333333,1001.0,1011.867919921875,997.4866943359375,1.0,auto,1011.867919921875,921.685546875,997.4866943359375,922.244873046875,1012.230712890625,893.8591918945312,991.0018310546875,894.5073852539062
72,1.2,1010.0,1020.2569580078125,1007.0689697265625,1.0,auto,1020.2569580078125,922.77783203125,1007.0689697265625,923.7530517578125,1020.6612548828125,893.9268188476562,999.6973876953125,895.287109375
73,1.2166666666666666,1018.0,1028.8975830078125,1016.420654296875,1.0,auto,1028.8975830078125,923.7298583984375,1016.420654296875,924.5213012695312,1029.825439453125,896.1683959960938,1008.3115234375,896.2429809570312
74,1.2333333333333334,1027.0,1037.2740478515625,1025.02880859375,1.0,auto,1037.2740478515625,924.9903564453125,1025.02880859375,925.7581176757812,1038.0489501953125,897.4498291015625,1016.6156005859375,897.5904541015625
77,1.2833333333333334,1051.0,1062.220947265625,1049.8280029296875,1.0,auto,1062.220947265625,927.9931030273438,1049.8280029296875,928.9097900390625,1062.3568115234375,899.98291015625,1041.427001953125,900.8606567382812
79,1.3166666666666667,1069.0,1080.1605224609375,1066.2410888671875,1.0,auto,1080.1605224609375,930.4771728515625,1066.2410888671875,931.5040893554688,1080.4420166015625,902.3861694335938,1059.3441162109375,903.2136840820312
80,1.3333333333333333,1078.0,1088.73291015625,1074.571533203125,1.0,auto,1088.73291015625,931.2796020507812,1074.571533203125,932.4326782226562,1089.10302734375,903.080078125,1068.200439453125,903.7361450195312
81,1.35,1087.0,1097.734130859375,1084.3665771484375,1.0,auto,1097.734130859375,931.96533203125,1084.3665771484375,932.8423461914062,1097.7393798828125,902.9132080078125,1077.43017578125,904.0040283203125
82,1.3666666666666667,1096.0,1106.477783203125,1091.4609375,1.0,auto,1106.477783203125,932.8233032226562,1091.4609375,932.7246704101562,1106.8890380859375,904.1790771484375,1086.2540283203125,904.66064453125
84,1.4,1113.0,1124.0550537109375,1111.5302734375,1.0,auto,1124.0550537109375,933.8565673828125,1111.5302734375,933.8714599609375,1124.2781982421875,905.378173828125,1103.6337890625,906.2341918945312
85,1.4166666666666667,1123.0,1132.9453125,1118.294677734375,1.0,auto,1132.9453125,934.9197998046875,1118.294677734375,936.6724853515625,1133.6337890625,907.220703125,1112.8916015625,907.1195678710938
87,1.45,1141.0,1151.778076171875,1138.78125,1.0,auto,1151.778076171875,935.87158203125,1138.78125,936.5111083984375,1152.343017578125,908.776611328125,1131.803955078125,908.6944580078125
88,1.4666666666666666,1151.0,1162.135498046875,1147.353759765625,1.0,auto,1162.135498046875,935.489990234375,1147.353759765625,936.598876953125,1162.184326171875,908.269775390625,1141.3917236328125,908.1812744140625
89,1.4833333333333334,1161.0,1171.28466796875,1156.442626953125,1.0,auto,1171.28466796875,935.0223388671875,1156.442626953125,935.1138916015625,1171.38818359375,906.959716796875,1150.6405029296875,907.4949340820312
90,1.5,1170.0,1180.9547119140625,1166.25390625,1.0,auto,1180.9547119140625,934.1824951171875,1166.25390625,935.0657348632812,1181.1607666015625,906.6019287109375,1160.78125,906.877197265625
92,1.5333333333333334,1190.0,1200.4837646484375,1186.650390625,1.0,auto,1200.4837646484375,933.2449340820312,1186.650390625,933.7483520507812,1200.6041259765625,905.5994262695312,1180.4449462890625,905.6698608398438
94,1.5666666666666667,1212.0,1222.240234375,1207.08935546875,1.0,auto,1222.240234375,932.4405517578125,1207.08935546875,933.6770629882812,1222.152099609375,904.8629760742188,1202.1309814453125,904.9840087890625
96,1.6,1235.0,1245.486083984375,1231.594482421875,1.0,auto,1245.486083984375,931.111328125,1231.594482421875,931.51806640625,1245.175048828125,903.2175903320312,1225.7401123046875,903.6942749023438
97,1.6166666666666667,1247.0,1257.79150390625,1244.6002197265625,1.0,auto,1257.79150390625,930.1812744140625,1244.6002197265625,930.001708984375,1257.561279296875,902.6177368164062,1237.7694091796875,902.5819091796875
99,1.65,1198.0,,,1.0,auto,,,,,1191.740966796875,736.8453979492188,,
101,1.6833333333333333,1319.0,1329.1044921875,1314.2139892578125,1.0,auto,1329.1044921875,925.244140625,1314.2139892578125,926.3307495117188,1329.3212890625,897.718017578125,1309.67578125,898.460205078125
102,1.7,1337.0,1347.7965087890625,1335.6009521484375,1.0,auto,1347.7965087890625,923.571533203125,1335.6009521484375,923.88037109375,1347.026123046875,897.182373046875,1327.6820068359375,897.3067016601562
103,1.7166666666666666,1356.0,1365.48779296875,1352.78369140625,1.0,auto,1365.48779296875,922.6903076171875,1352.78369140625,923.67333984375,1365.9110107421875,895.5320434570312,1346.283935546875,896.2887573242188
105,1.75,1394.0,1403.80322265625,1391.9522705078125,1.0,auto,1403.80322265625,920.3380737304688,1391.9522705078125,920.96533203125,1403.6632080078125,892.8720092773438,1384.454833984375,893.3568115234375
106,1.7666666666666666,1412.0,1422.6573486328125,1410.3243408203125,1.0,auto,1422.6573486328125,919.0506591796875,1410.3243408203125,920.1574096679688,1423.1729736328125,892.302001953125,1403.365478515625,892.4120483398438
107,1.7833333333333334,1431.0,1441.3609619140625,1427.1065673828125,1.0,auto,1441.3609619140625,917.9002075195312,1427.1065673828125,919.1587524414062,1441.581787109375,891.6962890625,1422.0758056640625,891.3223266601562
108,1.8,1451.0,1460.2344970703125,1446.102294921875,1.0,auto,1460.2344970703125,917.5083618164062,1446.102294921875,918.37939453125,1461.2239990234375,890.2334594726562,1441.346923828125,890.4979248046875
110,1.8333333333333333,1489.0,1498.9127197265625,1484.9130859375,1.0,auto,1498.9127197265625,915.4190063476562,1484.9130859375,916.3317260742188,1499.35888671875,887.994384765625,1479.85498046875,888.0781860351562
111,1.85,1509.0,1518.7008056640625,1504.0045166015625,1.0,auto,1518.7008056640625,914.3120727539062,1504.0045166015625,915.4843139648438,1519.1072998046875,887.2626342773438,1499.641845703125,887.1919555664062
112,1.8666666666666667,1529.0,1538.9215087890625,1523.9163818359375,1.0,auto,1538.9215087890625,913.3659057617188,1523.9163818359375,914.345458984375,1539.142333984375,885.4844970703125,1519.8963623046875,886.0839233398438
113,1.8833333333333333,1550.0,1559.7037353515625,1544.3367919921875,1.0,auto,1559.7037353515625,912.8673095703125,1544.3367919921875,913.38623046875,1559.62060546875,883.8409423828125,1540.1458740234375,885.1981201171875
114,1.9,1569.0,1579.1456298828125,1564.990478515625,1.0,auto,1579.1456298828125,910.9158935546875,1564.990478515625,911.65478515625,1579.976806640625,883.3282470703125,1560.0032958984375,883.7817993164062
115,1.9166666666666667,1590.0,1599.4481201171875,1584.8162841796875,1.0,auto,1599.4481201171875,910.7227172851562,1584.8162841796875,910.6492919921875,1600.258544921875,882.349609375,1580.2178955078125,882.77880859375
116,1.9333333333333333,1610.0,1619.681640625,1605.504150390625,1.0,auto,1619.681640625,909.925048828125,1605.504150390625,909.6293334960938,1620.691162109375,881.8956909179688,1600.4210205078125,881.8670654296875
117,1.95,1630.0,1639.9217529296875,1625.616455078125,1.0,auto,1639.9217529296875,908.1832885742188,1625.616455078125,908.4063110351562,1640.2291259765625,881.0421142578125,1620.4656982421875,881.189697265625
118,1.9666666666666666,1651.0,1660.97509765625,1646.584228515625,1.0,auto,1660.97509765625,906.7736206054688,1646.584228515625,907.5186157226562,1662.1119384765625,879.5158081054688,1641.7169189453125,879.8804931640625
119,1.9833333333333334,1672.0,1682.9857177734375,1669.2071533203125,1.0,auto,1682.9857177734375,906.0595703125,1669.2071533203125,905.5947265625,1682.7479248046875,879.0175170898438,1662.7835693359375,879.0122680664062
120,2.0,1694.0,1702.93115234375,1685.341796875,1.0,auto,1702.93115234375,904.5625,1685.341796875,905.2711791992188,1704.121337890625,877.4278564453125,1684.20654296875,877.1265869140625
122,2.033333333333333,1735.0,1744.59033203125,1728.428955078125,1.0,auto,1744.59033203125,902.9219360351562,1728.428955078125,903.0939331054688,1745.633056640625,875.1001586914062,1725.531494140625,874.9775390625
123,2.05,1755.0,1764.5709228515625,1749.19384765625,1.0,auto,1764.5709228515625,901.748046875,1749.19384765625,901.556884765625,1766.1495361328125,875.01513671875,1745.748291015625,873.99755859375
125,2.0833333333333335,1797.0,1806.353515625,1790.547119140625,1.0,auto,1806.353515625,900.0439453125,1790.547119140625,900.159423828125,1807.7891845703125,872.412109375,1787.4384765625,872.1983032226562
127,2.1166666666666667,1840.0,1849.83935546875,1835.2633056640625,1.0,auto,1849.83935546875,897.4481811523438,1835.2633056640625,898.0241088867188,1851.482666015625,870.5375366210938,1830.884765625,870.024658203125
128,2.1333333333333333,1862.0,1871.773193359375,1858.426513671875,1.0,auto,1871.773193359375,895.8712158203125,1858.426513671875,896.4008178710938,1872.69775390625,869.4346923828125,1852.23828125,868.81884765625
129,2.15,1883.0,1892.8499755859375,1879.03466796875,1.0,auto,1892.8499755859375,894.3570556640625,1879.03466796875,894.44970703125,1894.533447265625,867.5760498046875,1873.189697265625,867.140625
131,2.183333333333333,1925.0,1934.5904541015625,1923.095458984375,1.0,auto,1934.5904541015625,891.3058471679688,1923.095458984375,891.704345703125,1936.552490234375,864.3222045898438,1915.5181884765625,864.3464965820312
132,2.2,1946.0,1956.6019287109375,1941.2183837890625,1.0,auto,1956.6019287109375,890.9503173828125,1941.2183837890625,891.0155639648438,1957.9071044921875,863.6150512695312,1937.0887451171875,862.7730712890625
133,2.216666666666667,1968.0,1978.1513671875,1962.819580078125,1.0,auto,1978.1513671875,889.24169921875,1962.819580078125,889.5703735351562,1979.63623046875,861.56005859375,1958.741943359375,861.2538452148438
134,2.2333333333333334,1991.0,2000.626220703125,1986.699951171875,1.0,auto,2000.626220703125,887.471435546875,1986.699951171875,888.2549438476562,2002.059814453125,859.9816284179688,1980.9810791015625,860.0872802734375
135,2.25,2014.0,2023.5712890625,2007.506103515625,1.0,auto,2023.5712890625,885.9592895507812,2007.506103515625,886.062744140625,2025.517578125,859.2349853515625,2003.890625,858.201171875
136,2.2666666666666666,2036.0,2045.15576171875,2029.086181640625,1.0,auto,2045.15576171875,885.0191040039062,2029.086181640625,884.9563598632812,2047.5244140625,857.4786376953125,2026.48779296875,856.6337280273438
137,2.283333333333333,2058.0,2067.340087890625,2051.34033203125,1.0,auto,2067.340087890625,883.4090576171875,2051.34033203125,883.2186889648438,2069.74755859375,855.6708984375,2048.6005859375,854.8605346679688
138,2.3,2080.0,2089.5390625,2074.7431640625,1.0,auto,2089.5390625,881.559814453125,2074.7431640625,880.806396484375,2091.64453125,854.2431640625,2070.443359375,853.0608520507812
139,2.316666666666667,2102.0,2111.446533203125,2098.138671875,1.0,auto,2111.446533203125,879.1947021484375,2098.138671875,878.3587646484375,2113.352294921875,852.0239868164062,2092.34326171875,850.8880615234375
140,2.3333333333333335,2124.0,2134.66064453125,2119.710693359375,1.0,auto,2134.66064453125,877.5383911132812,2119.710693359375,877.15869140625,2135.938232421875,849.667724609375,2114.609619140625,849.4072265625
142,2.3666666666666667,2170.0,2180.17626953125,2166.06396484375,1.0,auto,2180.17626953125,873.3953857421875,2166.06396484375,873.4788818359375,2181.674072265625,846.431396484375,2160.03271484375,845.3314819335938
143,2.3833333333333333,2193.0,2203.46728515625,2190.04541015625,1.0,auto,2203.46728515625,871.8453369140625,2190.04541015625,871.2227172851562,2205.446533203125,844.9078979492188,2183.605712890625,843.6329345703125
144,2.4,2218.0,2228.52783203125,2215.2158203125,1.0,auto,2228.52783203125,869.249755859375,2215.2158203125,869.0279541015625,2230.681640625,842.719970703125,2208.66064453125,841.8826904296875
145,2.4166666666666665,2244.0,2252.8427734375,2238.333251953125,1.0,auto,2252.8427734375,868.1873168945312,2238.333251953125,867.8584594726562,2255.4326171875,840.4720458984375,2233.7353515625,839.8480224609375
146,2.433333333333333,2269.0,2278.637939453125,2266.1220703125,1.0,auto,2278.637939453125,866.0093383789062,2266.1220703125,866.0836181640625,2280.656005859375,838.6744384765625,2259.072509765625,838.32958984375
147,2.45,2294.0,2304.04541015625,2291.182373046875,1.0,auto,2304.04541015625,864.5926513671875,2291.182373046875,864.3450317382812,2305.539794921875,837.1713256835938,2283.98974609375,836.5341796875
148,2.466666666666667,13.0,56.18315124511719,56.6131591796875,1.0,auto,56.18315124511719,1736.585205078125,56.6131591796875,1736.608642578125,6.4245452880859375,1761.463134765625,4.977508544921875,1760.353759765625
149,2.4833333333333334,2340.0,2349.97119140625,2333.91650390625,1.0,auto,2349.97119140625,860.427734375,2333.91650390625,860.0382080078125,2352.211181640625,833.6729125976562,2329.695556640625,832.4451904296875
153,2.55,89.0,116.39424133300781,22.716903686523438,1.0,auto,116.39424133300781,1747.9681396484375,22.716903686523438,1760.319091796875,90.56837463378906,1718.9139404296875,-1.31390380859375,1759.91015625
155,2.5833333333333335,2369.0,2378.463134765625,2364.438232421875,1.0,auto,2378.463134765625,840.7662353515625,2364.438232421875,839.6487426757812,2380.91845703125,813.5560913085938,2358.786865234375,812.5942993164062
157,2.6166666666666667,2316.0,2326.348876953125,2312.61962890625,1.0,auto,2326.348876953125,831.436279296875,2312.61962890625,830.957275390625,2327.483154296875,804.0103149414062,2305.346435546875,804.352783203125
159,2.65,2252.0,2262.406005859375,2248.239013671875,1.0,auto,2262.406005859375,823.873291015625,2248.239013671875,823.4666137695312,2264.167724609375,796.027587890625,2242.25634765625,795.1981201171875
160,2.6666666666666665,2219.0,2228.8779296875,2216.1279296875,1.0,auto,2228.8779296875,818.1039428710938,2216.1279296875,818.34375,2230.34716796875,791.1299438476562,2208.3720703125,791.1962890625
162,2.7,2151.0,2161.445068359375,2148.251220703125,1.0,auto,2161.445068359375,809.9267578125,2148.251220703125,810.3820190429688,2162.29296875,782.0455322265625,2140.599853515625,783.4865112304688
163,2.716666666666667,2118.0,2128.3564453125,2113.838623046875,1.0,auto,2128.3564453125,805.8233032226562,2113.838623046875,805.9334716796875,2129.135009765625,778.941650390625,2107.04248046875,779.1723022460938
